CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
10005032,Customer_5032,359,France,Female,22,5,194645.87,1,1,0,176974.53,0
10005033,Customer_5033,833,France,Female,62,8,100852.65,2,0,1,122634.69,0
10005034,Customer_5034,805,Spain,Female,52,3,131251.29,2,1,0,29637.19,0
10005035,Customer_5035,403,Spain,Male,44,9,165712.3,2,1,1,145103.25,0
10005036,Customer_5036,401,France,Female,19,5,100256.92,2,0,1,169570.36,0
10005037,Customer_5037,497,Germany,Male,71,5,12782.9,2,1,1,33287.69,1
10005038,Customer_5038,509,France,Male,89,9,63185.91,1,0,0,148822.14,1
10005039,Customer_5039,719,Germany,Female,65,2,48585.3,1,1,0,109829.98,0
10005040,Customer_5040,363,France,Male,66,6,244348.51,1,1,1,120857.12,1
10005041,Customer_5041,527,France,Male,18,0,184876.36,1,1,1,187805.65,0
10005042,Customer_5042,761,Spain,Male,50,10,112887.5,1,1,1,7322.74,0
10005043,Customer_5043,715,France,Female,52,7,15841.85,2,1,0,127761.88,0
10005044,Customer_5044,849,France,Female,71,7,28962.63,1,1,0,16308.62,1
10005045,Customer_5045,402,France,Male,73,7,203224.89,1,0,0,157919.55,1
10005046,Customer_5046,757,France,Female,32,8,236362.27,3,1,0,179227.88,0
10005047,Customer_5047,684,France,Male,86,3,7837.55,4,1,0,17316.0,1
10005048,Customer_5048,371,Spain,Female,21,5,227599.28,2,1,1,5178.6,0
10005049,Customer_5049,379,Germany,Female,81,10,95140.93,1,1,1,191134.23,1
10005050,Customer_5050,540,Germany,Male,39,6,53408.17,2,0,0,185306.1,0
10005051,Customer_5051,609,France,Male,41,1,25558.09,2,1,0,184750.32,1
10005052,Customer_5052,554,France,Female,64,5,192937.24,1,1,0,187937.7,1
10005053,Customer_5053,408,France,Male,23,7,117227.62,2,1,0,100024.88,0
10005054,Customer_5054,820,France,Male,44,3,208105.95,1,1,1,195380.18,0
10005055,Customer_5055,613,Germany,Male,27,4,56539.29,3,1,1,178463.68,1
10005056,Customer_5056,815,France,Female,56,7,169642.01,2,1,0,19542.56,1
10005057,Customer_5057,361,Spain,Male,91,2,29530.43,1,1,1,162543.87,0
10005058,Customer_5058,468,France,Female,54,5,22437.67,1,1,0,142492.0,0
10005059,Customer_5059,764,France,Male,71,0,33349.96,1,0,1,26829.13,0
10005060,Customer_5060,811,France,Male,68,3,202225.33,2,0,0,147587.48,0
10005061,Customer_5061,639,France,Male,77,5,163904.93,1,1,0,96990.2,0
10005062,Customer_5062,687,France,Female,89,2,41490.97,1,0,0,170766.39,1
10005063,Customer_5063,597,France,Female,68,0,96193.05,1,1,0,163761.38,0
10005064,Customer_5064,703,France,Male,79,5,190921.5,1,0,0,188466.8,0
10005065,Customer_5065,476,Germany,Male,66,2,71418.6,2,1,1,15066.0,1
10005066,Customer_5066,424,Germany,Male,68,7,230315.93,2,0,0,142052.27,1
10005067,Customer_5067,710,France,Male,45,6,228650.7,1,0,1,75421.43,0
10005068,Customer_5068,553,France,Male,53,10,138225.21,1,1,1,155201.19,0
10005069,Customer_5069,398,Germany,Female,42,6,157993.57,2,1,1,120516.85,1
10005070,Customer_5070,428,Spain,Female,53,7,163304.59,2,1,0,99121.67,0
10005071,Customer_5071,790,Germany,Male,77,6,64617.11,1,0,0,857.88,0
10005072,Customer_5072,828,France,Female,24,4,91330.35,1,1,1,121438.09,0
10005073,Customer_5073,590,Germany,Female,82,9,33985.28,1,1,1,84082.45,0
10005074,Customer_5074,698,Germany,Male,90,7,231217.84,1,1,1,66512.81,0
10005075,Customer_5075,503,France,Male,53,7,180962.36,2,1,0,197754.2,0
10005076,Customer_5076,623,Spain,Female,90,10,11589.07,1,1,0,140076.58,0
10005077,Customer_5077,445,France,Female,47,7,137346.86,1,0,1,107982.02,1
10005078,Customer_5078,563,Spain,Male,64,9,85768.43,2,1,0,173745.97,0
10005079,Customer_5079,643,Germany,Female,46,5,203821.97,2,0,1,45428.15,0
10005080,Customer_5080,558,Germany,Male,22,1,85950.02,1,1,1,123985.74,0
10005081,Customer_5081,692,Germany,Female,82,7,161037.53,1,0,1,172186.42,0
10005082,Customer_5082,437,France,Male,86,9,41435.08,2,1,1,24726.77,0
10005083,Customer_5083,655,Germany,Female,80,0,139688.87,1,1,1,47226.22,0
10005084,Customer_5084,613,Spain,Male,73,8,73471.43,2,0,1,16536.53,0
10005085,Customer_5085,774,Germany,Male,34,8,41222.11,1,1,1,198488.76,0
10005086,Customer_5086,739,Spain,Male,68,5,154814.79,1,1,0,116187.17,0
10005087,Customer_5087,674,Spain,Male,54,9,159660.3,1,0,1,97902.77,1
10005088,Customer_5088,777,Spain,Female,26,5,245838.45,1,1,1,67694.32,0
10005089,Customer_5089,726,Germany,Male,55,5,167276.51,1,1,0,89896.09,1
10005090,Customer_5090,669,Germany,Male,70,10,128927.48,2,0,1,155173.88,1
10005091,Customer_5091,506,France,Female,30,3,228155.21,2,0,0,183344.48,1
10005092,Customer_5092,505,Germany,Female,70,0,207070.2,2,1,0,20998.89,0
10005093,Customer_5093,488,France,Male,66,0,137186.57,2,1,1,59933.59,0
10005094,Customer_5094,470,France,Male,87,0,127837.27,2,1,1,37834.53,1
10005095,Customer_5095,414,France,Female,52,4,235492.3,2,1,0,87103.38,1
10005096,Customer_5096,456,Spain,Male,33,6,154281.76,2,1,1,106102.0,0
10005097,Customer_5097,496,Spain,Female,30,0,178444.79,1,1,1,144259.06,0
10005098,Customer_5098,486,Germany,Male,28,0,21669.76,1,0,1,175133.01,0
10005099,Customer_5099,760,France,Female,19,10,179576.41,3,1,1,108431.0,0
10005100,Customer_5100,511,Germany,Male,36,5,66170.46,2,1,0,97759.34,1
10005101,Customer_5101,777,Germany,Female,62,10,28884.48,2,1,1,115155.25,0
10005102,Customer_5102,801,France,Male,63,1,212416.53,2,1,1,177683.27,0
10005103,Customer_5103,449,France,Male,64,1,172797.77,2,1,0,129713.05,1
10005104,Customer_5104,687,France,Male,66,6,101891.08,1,1,1,157476.82,0
10005105,Customer_5105,748,Germany,Female,59,8,107854.18,3,0,0,143901.75,1
10005106,Customer_5106,656,Germany,Female,50,7,49279.43,2,0,1,184702.58,0
10005107,Customer_5107,490,France,Male,58,1,2387.75,2,0,1,163389.52,1
10005108,Customer_5108,432,Spain,Male,86,6,87339.78,1,0,0,68248.08,0
10005109,Customer_5109,526,France,Female,36,4,37103.59,2,1,1,170875.32,0
10005110,Customer_5110,547,France,Female,56,10,105431.7,2,0,0,93495.04,0
10005111,Customer_5111,461,France,Female,24,9,208456.27,2,1,0,169446.22,0
10005112,Customer_5112,405,France,Female,56,3,28688.59,1,1,1,181150.27,0
10005113,Customer_5113,809,France,Male,51,9,22938.4,2,1,1,137057.34,0
10005114,Customer_5114,528,France,Male,61,3,225525.55,1,0,0,143779.71,0
10005115,Customer_5115,770,Germany,Male,86,3,186284.89,2,1,1,28231.12,0
10005116,Customer_5116,750,France,Female,85,8,13267.47,2,1,1,64776.43,0
10005117,Customer_5117,535,Germany,Male,80,6,19892.62,1,1,1,111551.36,0
10005118,Customer_5118,820,Germany,Male,88,6,171231.06,2,1,1,713.99,1
10005119,Customer_5119,567,France,Male,65,3,92586.05,1,1,1,169457.26,1
10005120,Customer_5120,762,Spain,Male,20,8,181043.32,2,0,0,73902.84,0
10005121,Customer_5121,766,France,Male,51,7,101113.52,2,1,1,144682.7,0
10005122,Customer_5122,665,Spain,Male,26,9,241946.67,1,0,1,153862.06,0
10005123,Customer_5123,824,Spain,Female,78,3,173604.15,2,1,1,109621.58,0
10005124,Customer_5124,566,France,Male,37,5,11653.94,2,1,0,158047.61,0
10005125,Customer_5125,469,Spain,Male,57,3,82625.44,4,1,0,136485.06,0
10005126,Customer_5126,788,Spain,Female,29,0,140901.55,1,1,0,71975.95,0
10005127,Customer_5127,743,Spain,Female,45,4,35468.41,2,1,1,163233.23,0
10005128,Customer_5128,524,Germany,Female,65,9,630.08,1,1,0,127215.1,1
10005129,Customer_5129,372,France,Male,91,10,19827.03,2,1,1,32050.19,1
10005130,Customer_5130,562,Spain,Female,24,2,131065.87,2,1,1,154567.32,0
10005131,Customer_5131,754,France,Male,31,0,158063.77,2,0,1,135240.96,0
10005132,Customer_5132,584,France,Male,36,1,23225.84,1,1,1,56938.06,0
10005133,Customer_5133,362,France,Female,71,1,166289.13,3,1,0,168397.36,1
10005134,Customer_5134,450,France,Female,77,7,154281.04,2,1,1,74808.39,0
10005135,Customer_5135,766,Germany,Female,84,3,234974.25,1,1,0,110552.78,0
10005136,Customer_5136,373,Germany,Female,51,2,210168.87,2,1,1,68639.15,0
10005137,Customer_5137,713,Spain,Female,58,3,235810.47,2,0,1,144876.41,0
10005138,Customer_5138,360,France,Female,48,9,241526.91,1,1,1,116239.04,0
10005139,Customer_5139,622,Spain,Female,56,0,110202.13,2,1,0,94064.44,1
10005140,Customer_5140,801,Spain,Male,69,0,121977.67,2,1,0,4074.66,1
10005141,Customer_5141,780,France,Male,64,4,70405.49,2,0,1,121441.24,1
10005142,Customer_5142,630,France,Male,37,6,127108.1,2,0,0,124474.58,0
10005143,Customer_5143,443,Spain,Male,69,8,37678.67,1,1,1,36256.08,0
10005144,Customer_5144,550,Germany,Female,88,6,167857.74,2,1,0,66469.18,0
10005145,Customer_5145,370,Spain,Female,79,10,6233.13,2,0,1,175758.92,0
10005146,Customer_5146,689,Germany,Male,22,4,58906.94,2,0,1,109838.11,0
10005147,Customer_5147,816,France,Male,74,2,52017.92,2,1,1,87022.16,0
10005148,Customer_5148,560,France,Male,21,7,234472.27,1,1,1,187193.05,0
10005149,Customer_5149,489,Germany,Female,28,6,36225.44,2,0,1,162391.17,0
10005150,Customer_5150,642,France,Male,36,3,222693.86,1,0,1,19504.33,0
10005151,Customer_5151,647,Germany,Female,44,0,31089.56,2,0,0,171787.03,0
10005152,Customer_5152,750,Spain,Female,46,2,162674.5,2,1,0,29956.47,0
10005153,Customer_5153,450,Germany,Male,35,10,79971.49,1,1,1,34969.54,0
10005154,Customer_5154,653,Spain,Male,54,7,79000.59,1,1,1,15079.68,1
10005155,Customer_5155,708,France,Male,78,1,249567.78,2,1,1,96275.92,1
10005156,Customer_5156,377,Germany,Female,64,8,56510.71,2,1,1,128941.77,0
10005157,Customer_5157,390,Germany,Female,37,3,50640.02,1,1,1,150745.8,0
10005158,Customer_5158,704,Spain,Female,87,6,147333.69,1,1,0,5355.76,0
10005159,Customer_5159,652,Germany,Female,66,9,185188.1,1,1,1,35581.31,0
10005160,Customer_5160,845,France,Male,32,6,245626.13,1,0,0,124248.71,0
10005161,Customer_5161,495,Spain,Male,35,7,175353.44,3,0,0,105121.92,0
10005162,Customer_5162,605,Germany,Female,55,6,140467.77,2,1,0,10281.22,0
10005163,Customer_5163,811,France,Female,39,10,102282.93,2,1,0,187082.7,0
10005164,Customer_5164,576,Germany,Female,77,3,148778.2,2,1,1,151704.74,0
10005165,Customer_5165,585,Spain,Female,83,6,150208.75,1,0,0,71766.31,1
10005166,Customer_5166,710,Germany,Male,43,4,54427.87,2,0,0,107284.77,1
10005167,Customer_5167,729,France,Male,81,9,167802.14,2,1,0,74858.08,0
10005168,Customer_5168,804,Spain,Female,75,6,51105.95,2,1,1,91063.85,0
10005169,Customer_5169,838,Spain,Female,20,2,122488.71,1,1,0,119241.27,0
10005170,Customer_5170,362,Germany,Male,47,9,64967.38,1,1,0,79700.1,0
10005171,Customer_5171,559,France,Male,36,10,78200.26,2,1,0,124147.74,0
10005172,Customer_5172,578,France,Male,27,6,153469.25,1,1,0,93035.25,0
10005173,Customer_5173,746,Germany,Male,63,6,16121.28,2,1,0,131455.97,0
10005174,Customer_5174,449,Spain,Male,36,1,3008.7,2,1,1,52452.42,0
10005175,Customer_5175,380,France,Female,75,7,32655.0,1,0,1,34247.54,0
10005176,Customer_5176,735,France,Female,23,6,42176.74,2,1,0,2727.31,0
10005177,Customer_5177,365,France,Female,68,8,49468.24,2,1,1,120400.41,1
10005178,Customer_5178,486,Germany,Female,31,3,193482.77,1,1,0,196156.45,0
10005179,Customer_5179,678,France,Male,75,8,111714.49,1,1,1,84083.83,0
10005180,Customer_5180,515,France,Female,25,0,117484.03,1,1,0,42534.29,0
10005181,Customer_5181,808,France,Male,19,4,161083.54,1,0,0,2632.64,0
10005182,Customer_5182,659,Germany,Female,35,9,182277.19,2,1,1,102562.15,0
10005183,Customer_5183,789,France,Female,74,6,877.09,2,1,1,198541.0,0
10005184,Customer_5184,819,France,Male,52,3,214181.33,1,0,1,196755.25,0
10005185,Customer_5185,830,Spain,Male,83,6,247108.71,2,1,0,20280.45,0
10005186,Customer_5186,449,France,Male,73,8,30451.86,2,0,1,163283.42,0
10005187,Customer_5187,458,France,Male,60,4,162770.15,2,1,0,34673.21,1
10005188,Customer_5188,692,Spain,Male,90,4,603.44,2,1,0,161872.4,0
10005189,Customer_5189,522,France,Female,89,1,12257.37,1,0,1,170711.47,0
10005190,Customer_5190,586,Germany,Female,25,4,71250.26,1,1,0,1557.76,1
10005191,Customer_5191,511,France,Male,22,7,211601.02,1,1,0,47460.67,0
10005192,Customer_5192,742,Spain,Male,30,3,163125.23,2,0,1,11320.71,0
10005193,Customer_5193,565,France,Female,24,1,111455.23,2,1,0,99787.44,0
10005194,Customer_5194,613,Spain,Male,38,7,109649.62,3,1,1,5353.94,1
10005195,Customer_5195,612,France,Male,54,3,116513.39,2,0,1,125221.16,0
10005196,Customer_5196,641,France,Female,62,4,77758.28,1,1,1,111670.82,0
10005197,Customer_5197,623,Spain,Male,69,6,219428.63,2,0,0,75885.46,1
10005198,Customer_5198,352,Spain,Male,65,10,141967.28,1,1,1,92366.27,0
10005199,Customer_5199,377,France,Male,79,4,120987.49,2,1,0,198019.1,1
10005200,Customer_5200,675,Spain,Male,68,9,116269.15,1,1,1,33539.68,0
10005201,Customer_5201,841,France,Male,21,3,233956.62,1,1,0,146210.55,0
10005202,Customer_5202,777,Germany,Male,73,6,180915.48,1,0,0,129065.84,1
10005203,Customer_5203,498,France,Male,51,3,36203.64,3,1,1,132743.43,0
10005204,Customer_5204,377,Germany,Female,62,9,109242.54,2,0,1,69150.05,1
10005205,Customer_5205,837,France,Female,33,3,72093.05,1,1,1,43302.69,0
10005206,Customer_5206,659,France,Female,26,1,246717.16,1,0,0,130168.44,1
10005207,Customer_5207,787,France,Male,33,4,103848.93,1,0,0,182545.89,0
10005208,Customer_5208,414,France,Male,48,7,16967.53,1,1,0,195197.76,0
10005209,Customer_5209,705,Spain,Male,30,3,102803.0,1,1,0,96187.75,0
10005210,Customer_5210,370,Spain,Female,22,10,80337.57,2,1,1,85128.65,0
10005211,Customer_5211,601,Spain,Male,64,1,149895.66,2,0,1,69795.63,0
10005212,Customer_5212,584,France,Female,56,8,56519.54,3,1,1,161997.16,0
10005213,Customer_5213,576,France,Male,35,5,8993.41,1,1,1,51088.08,0
10005214,Customer_5214,362,Germany,Female,37,2,23970.09,2,1,1,102610.83,0
10005215,Customer_5215,662,Spain,Female,19,9,70786.9,1,1,1,69018.08,0
10005216,Customer_5216,398,France,Male,57,10,87080.66,1,1,1,175141.53,0
10005217,Customer_5217,467,Spain,Female,47,4,208612.64,1,1,1,56542.72,0
10005218,Customer_5218,403,Spain,Male,27,5,67517.42,3,0,1,137301.01,0
10005219,Customer_5219,487,Spain,Female,81,8,7873.26,3,1,1,117754.22,0
10005220,Customer_5220,402,France,Male,59,4,195183.37,2,1,1,65681.61,0
10005221,Customer_5221,393,France,Male,70,8,217229.39,1,1,1,50964.53,0
10005222,Customer_5222,652,France,Male,70,0,123076.56,2,0,1,160759.82,0
10005223,Customer_5223,402,Germany,Female,57,9,71231.81,2,1,0,102105.56,0
10005224,Customer_5224,423,France,Female,33,3,193034.97,1,0,1,122296.91,0
10005225,Customer_5225,395,France,Male,65,0,2224.6,1,1,0,192417.97,1
10005226,Customer_5226,362,Spain,Female,78,1,231007.06,2,1,1,79609.9,0
10005227,Customer_5227,514,France,Male,55,1,216382.91,2,0,1,162857.84,1
10005228,Customer_5228,451,France,Male,61,9,136208.3,2,1,1,127756.55,0
10005229,Customer_5229,629,Germany,Female,32,10,69395.3,2,0,1,118711.42,0
10005230,Customer_5230,607,Germany,Male,78,4,8211.22,2,1,1,10922.68,0
10005231,Customer_5231,819,Spain,Female,24,0,249955.94,2,0,1,182472.54,0
10005232,Customer_5232,686,France,Male,47,9,190518.43,2,1,1,45728.45,0
10005233,Customer_5233,705,Germany,Male,53,2,84677.47,1,0,1,94643.43,0
10005234,Customer_5234,747,Germany,Male,28,10,4817.99,2,1,0,150405.39,0
10005235,Customer_5235,487,France,Female,87,5,159822.93,1,0,0,104469.93,0
10005236,Customer_5236,512,Spain,Female,46,0,246726.0,1,1,0,878.21,0
10005237,Customer_5237,758,France,Male,23,10,176768.18,1,1,1,189808.16,1
10005238,Customer_5238,736,France,Female,68,0,20928.6,2,0,1,4107.8,0
10005239,Customer_5239,460,France,Female,55,2,100569.59,1,1,1,17992.5,0
10005240,Customer_5240,451,France,Male,90,8,27295.87,2,1,1,44835.06,0
10005241,Customer_5241,366,France,Male,39,1,228040.14,2,1,0,119796.44,0
10005242,Customer_5242,617,Spain,Male,71,5,82603.62,4,1,1,194227.78,0
10005243,Customer_5243,531,France,Male,57,2,183344.13,1,1,0,184532.57,0
10005244,Customer_5244,721,Spain,Female,24,5,21172.59,2,1,1,130271.1,0
10005245,Customer_5245,373,Germany,Male,57,10,32103.67,3,1,1,148340.47,1
10005246,Customer_5246,378,France,Male,41,10,169871.92,1,1,1,142379.66,0
10005247,Customer_5247,520,France,Male,58,6,210869.99,1,1,0,137392.91,1
10005248,Customer_5248,758,Germany,Male,68,6,50362.49,2,1,0,162481.0,1
10005249,Customer_5249,577,Germany,Female,56,1,104584.31,1,1,1,67985.19,1
10005250,Customer_5250,727,France,Female,60,2,154854.26,1,1,0,44232.84,1
10005251,Customer_5251,537,France,Male,86,3,199069.08,4,1,0,69536.47,1
10005252,Customer_5252,695,Spain,Male,76,7,157049.15,2,1,1,9731.22,0
10005253,Customer_5253,579,France,Male,42,4,23856.48,1,0,1,193407.65,0
10005254,Customer_5254,670,Spain,Female,42,0,135704.83,1,0,0,147903.83,0
10005255,Customer_5255,689,Germany,Male,90,8,221151.67,1,1,1,42695.35,0
10005256,Customer_5256,468,France,Male,41,0,217005.93,1,1,1,51166.32,0
10005257,Customer_5257,505,France,Male,79,1,146253.9,1,1,1,198521.78,0
10005258,Customer_5258,621,France,Male,60,6,248924.05,1,0,0,153624.01,0
10005259,Customer_5259,524,Spain,Male,76,10,26280.93,1,1,1,85138.19,0
10005260,Customer_5260,814,France,Female,71,2,119648.84,2,1,1,41338.85,0
10005261,Customer_5261,453,France,Female,43,5,193780.91,2,0,0,8096.19,0
10005262,Customer_5262,441,Germany,Male,71,7,35259.53,1,1,1,133866.16,0
10005263,Customer_5263,535,France,Female,78,4,243187.44,2,1,0,155998.06,1
10005264,Customer_5264,809,France,Female,61,0,88511.64,1,0,1,21558.83,1
10005265,Customer_5265,632,Spain,Male,26,9,87534.94,2,1,0,488.94,0
10005266,Customer_5266,530,France,Male,59,2,53298.58,2,0,1,71492.13,0
10005267,Customer_5267,519,Spain,Male,46,10,72004.37,3,1,1,133493.32,0
10005268,Customer_5268,536,Spain,Female,75,1,144397.23,1,1,0,184760.04,1
10005269,Customer_5269,524,France,Female,80,5,107338.57,1,0,0,175908.64,0
10005270,Customer_5270,571,France,Male,66,4,48344.54,1,1,1,137708.75,0
10005271,Customer_5271,582,France,Male,28,6,202284.99,1,1,0,162812.47,0
10005272,Customer_5272,511,Germany,Female,71,1,15559.83,2,1,0,71179.83,0
10005273,Customer_5273,770,France,Male,47,5,208663.19,2,1,0,49029.25,1
10005274,Customer_5274,483,Spain,Female,83,10,68734.68,3,1,0,24852.11,0
10005275,Customer_5275,740,Germany,Male,82,4,123975.83,1,1,0,36335.43,0
10005276,Customer_5276,829,France,Female,75,5,95266.13,2,0,0,192586.55,0
10005277,Customer_5277,573,Germany,Female,74,4,142650.53,1,0,1,185992.25,0
10005278,Customer_5278,502,France,Male,54,6,198997.5,2,0,1,9394.33,1
10005279,Customer_5279,382,Spain,Female,71,4,247329.95,1,1,0,93993.97,1
10005280,Customer_5280,404,Germany,Male,90,6,76514.79,2,1,1,74673.42,1
10005281,Customer_5281,791,France,Male,86,0,138451.1,1,0,0,130360.29,0
10005282,Customer_5282,356,France,Female,41,8,116501.89,1,0,0,65687.06,1
10005283,Customer_5283,593,Spain,Male,80,5,249732.04,2,1,0,56129.83,1
10005284,Customer_5284,662,Germany,Female,68,8,202228.41,2,1,0,161836.25,1
10005285,Customer_5285,475,Spain,Male,32,0,99270.96,2,1,1,189423.67,0
10005286,Customer_5286,361,France,Female,64,1,119219.76,1,1,1,40567.91,0
10005287,Customer_5287,365,France,Male,90,6,61489.15,1,1,1,47067.44,0
10005288,Customer_5288,557,France,Female,63,3,188811.83,1,0,0,83829.71,1
10005289,Customer_5289,392,Germany,Male,47,9,211302.95,2,1,1,141263.87,0
10005290,Customer_5290,722,France,Male,37,0,241246.71,1,1,1,33421.67,0
10005291,Customer_5291,833,France,Male,74,4,141457.22,2,1,0,93592.53,1
10005292,Customer_5292,810,Germany,Male,66,3,167670.75,2,1,0,168171.52,0
10005293,Customer_5293,484,Germany,Male,73,5,111514.71,2,1,1,46821.75,0
10005294,Customer_5294,577,France,Male,73,6,152282.13,2,0,1,9542.74,1
10005295,Customer_5295,460,France,Female,42,10,87187.26,2,1,0,181366.53,0
10005296,Customer_5296,656,Germany,Male,26,2,184422.28,1,1,1,157508.66,0
10005297,Customer_5297,806,France,Female,39,5,5675.09,1,1,1,139764.81,0
10005298,Customer_5298,509,France,Female,54,1,7114.21,1,0,0,17476.09,1
10005299,Customer_5299,680,France,Male,45,9,179030.22,1,1,0,179867.77,0
10005300,Customer_5300,613,Germany,Female,31,3,232670.7,1,1,1,61060.74,0
10005301,Customer_5301,574,Spain,Female,47,9,158062.23,2,0,1,42306.92,0
10005302,Customer_5302,820,France,Male,56,8,181632.07,1,0,0,97505.4,0
10005303,Customer_5303,566,France,Female,74,6,205983.57,2,0,0,184560.76,1
10005304,Customer_5304,805,Spain,Male,22,1,90418.57,2,1,1,198910.94,0
10005305,Customer_5305,394,Spain,Female,29,5,27028.41,2,1,1,122826.01,0
10005306,Customer_5306,563,Germany,Male,52,3,233273.07,1,0,0,191102.14,0
10005307,Customer_5307,408,Spain,Male,58,7,234642.64,2,1,0,90672.88,0
10005308,Customer_5308,481,Germany,Female,80,7,110460.14,2,1,0,5943.68,0
10005309,Customer_5309,453,Germany,Male,59,0,54292.41,1,0,1,55138.29,0
10005310,Customer_5310,544,France,Male,82,7,223088.6,4,1,1,60373.17,0
10005311,Customer_5311,762,France,Male,82,9,177106.67,1,1,1,156543.91,0
10005312,Customer_5312,838,France,Female,60,6,2057.09,1,1,0,24858.49,0
10005313,Customer_5313,506,Spain,Male,77,0,26929.93,1,1,0,34989.95,1
10005314,Customer_5314,447,Spain,Male,37,2,245799.91,1,0,1,122858.17,0
10005315,Customer_5315,575,Germany,Male,80,4,9532.04,2,1,1,26132.45,1
10005316,Customer_5316,761,France,Female,41,2,70638.75,1,0,1,99108.89,0
10005317,Customer_5317,554,France,Female,89,2,137124.09,2,1,0,7023.93,0
10005318,Customer_5318,428,France,Male,52,0,46088.9,2,1,1,133779.74,0
10005319,Customer_5319,473,France,Male,58,7,58013.52,2,1,1,181675.68,0
10005320,Customer_5320,820,Germany,Male,33,8,88241.87,1,1,0,174980.95,0
10005321,Customer_5321,777,Spain,Female,23,4,67388.57,2,1,1,14733.77,1
10005322,Customer_5322,567,France,Female,37,0,200839.06,1,1,1,118205.3,0
10005323,Customer_5323,353,France,Male,73,0,125068.62,2,1,0,20777.92,0
10005324,Customer_5324,439,Germany,Female,25,8,69655.04,2,1,1,10715.26,0
10005325,Customer_5325,453,France,Male,23,0,78274.01,1,1,0,122081.29,1
10005326,Customer_5326,742,Spain,Male,25,8,9966.24,1,0,1,114496.42,0
10005327,Customer_5327,468,France,Female,79,2,12348.02,2,0,1,18777.04,0
10005328,Customer_5328,482,France,Female,31,2,179476.89,1,1,1,71978.62,0
10005329,Customer_5329,661,France,Female,20,3,28227.71,1,1,0,63337.98,0
10005330,Customer_5330,445,France,Male,19,4,118949.19,1,1,0,68500.01,1
10005331,Customer_5331,817,Germany,Male,39,5,210591.41,1,1,1,66645.46,0
10005332,Customer_5332,783,France,Female,87,5,92113.38,1,1,1,164933.18,0
10005333,Customer_5333,680,France,Female,88,9,86438.06,1,0,0,70728.81,0
10005334,Customer_5334,492,France,Male,23,8,218262.07,2,1,0,66094.26,1
10005335,Customer_5335,637,France,Male,67,0,216212.6,2,1,0,5934.11,1
10005336,Customer_5336,377,France,Female,61,8,220034.2,2,1,0,158083.8,0
10005337,Customer_5337,627,Germany,Female,25,3,142978.49,2,1,1,131979.46,0
10005338,Customer_5338,582,Germany,Female,41,6,238076.07,1,0,0,68293.99,1
10005339,Customer_5339,366,Spain,Female,44,5,204740.99,1,1,0,90374.03,1
10005340,Customer_5340,408,France,Male,70,8,103908.61,2,1,1,158816.9,0
10005341,Customer_5341,439,France,Female,68,1,157388.79,2,0,1,68850.86,0
10005342,Customer_5342,841,France,Female,45,10,30447.27,2,1,1,94679.71,0
10005343,Customer_5343,548,France,Male,76,1,137833.05,1,1,1,3968.09,0
10005344,Customer_5344,711,Germany,Female,86,6,65787.27,2,1,1,183664.34,1
10005345,Customer_5345,790,Spain,Female,90,8,70886.81,2,1,1,74255.17,0
10005346,Customer_5346,375,Germany,Male,42,4,31429.56,1,0,0,59294.43,0
10005347,Customer_5347,374,France,Female,61,6,89549.81,2,1,1,121827.97,0
10005348,Customer_5348,743,France,Female,64,10,120347.58,1,1,1,105344.76,0
10005349,Customer_5349,650,Spain,Female,30,7,150088.61,1,0,0,80191.55,1
10005350,Customer_5350,688,France,Female,70,7,76217.33,1,0,0,184471.36,1
10005351,Customer_5351,616,France,Male,70,3,198062.06,1,1,1,72603.44,0
10005352,Customer_5352,810,Spain,Female,54,9,130239.99,2,0,0,199674.76,0
10005353,Customer_5353,530,Germany,Male,80,6,159513.03,2,0,1,157827.87,1
10005354,Customer_5354,805,Germany,Female,83,0,69535.9,1,1,1,180666.75,0
10005355,Customer_5355,709,France,Male,57,3,203533.97,1,0,0,56559.26,0
10005356,Customer_5356,417,France,Male,78,4,156068.61,1,1,1,14057.9,0
10005357,Customer_5357,844,France,Male,23,9,215587.19,2,0,1,83845.8,0
10005358,Customer_5358,700,Germany,Male,42,6,39987.89,1,1,0,62684.54,1
10005359,Customer_5359,761,France,Male,63,5,95165.82,2,1,0,12144.18,0
10005360,Customer_5360,808,Spain,Male,48,3,28254.05,2,0,0,14306.91,0
10005361,Customer_5361,840,Spain,Female,80,2,53881.83,2,1,0,34862.84,1
10005362,Customer_5362,670,Germany,Female,85,10,98636.88,1,1,1,75565.93,0
10005363,Customer_5363,398,France,Female,56,5,223645.48,1,1,1,187049.04,1
10005364,Customer_5364,524,France,Female,53,9,139260.17,1,1,1,131557.82,1
10005365,Customer_5365,401,Spain,Female,24,4,82594.58,1,0,0,79689.17,0
10005366,Customer_5366,451,Germany,Male,83,2,186724.79,2,1,0,159882.06,0
10005367,Customer_5367,565,Germany,Female,72,3,4920.68,1,1,1,113703.34,0
10005368,Customer_5368,787,France,Female,89,1,92523.05,1,1,1,83496.22,0
10005369,Customer_5369,537,Germany,Male,59,8,150207.92,2,1,0,28882.99,1
10005370,Customer_5370,406,Germany,Female,44,6,145809.33,2,1,0,185408.85,0
10005371,Customer_5371,396,France,Male,19,9,151889.47,1,0,1,124781.71,0
